id,source_id,error_start,normal_start,length,observed_tokens,method,aggregation,error_score,normal_score,gap,paired_win
12261,14360,241,208,30,2,full,current,-0.3709659580717767,-3.97691657932506,3.6059506212532835,1.0
12261,14360,241,208,30,2,full,prefix_mean,-0.028059916883989594,-3.4804825137505864,3.452422596866597,1.0
12261,14360,241,208,30,2,history_mean,current,-3.642736468394787,-3.3963906134068798,-0.2463458549879074,0.0
12261,14360,241,208,30,2,history_mean,prefix_mean,-3.7596049042804056,-3.520905172241521,-0.23869973203888462,0.0
12261,14360,241,208,30,2,current_increment,current,3.2717705103230106,-0.5805259659181807,3.8522964762411913,1.0
12261,14360,241,208,30,2,current_increment,prefix_mean,3.7315449873964157,0.040422658490934404,3.6911223289054815,1.0
12261,14360,241,208,30,2,prompt_only,current,1.0764004461088634,-5.429778014253107,6.50617846036197,1.0
12261,14360,241,208,30,2,prompt_only,prefix_mean,1.0993261928552096,-4.754537986076115,5.853864178931325,1.0
12261,14360,241,208,30,4,full,current,-0.3492000236217692,-4.208878019477696,3.859677995855927,1.0
12261,14360,241,208,30,4,full,prefix_mean,0.021387674705483042,-3.6703846662323385,3.6917723409378214,1.0
12261,14360,241,208,30,4,history_mean,current,-2.88607514139826,-3.246443698564053,0.36036855716579286,1.0
12261,14360,241,208,30,4,history_mean,prefix_mean,-3.422536024141104,-3.422992308991309,0.000456284850204991,1.0
12261,14360,241,208,30,4,current_increment,current,2.5368751177764906,-0.9624343209136432,3.4993094386901338,1.0
12261,14360,241,208,30,4,current_increment,prefix_mean,3.443923698846587,-0.2473923572410297,3.691316056087617,1.0
12261,14360,241,208,30,4,prompt_only,current,1.9251329335648677,-5.247811564484547,7.172944498049414,1.0
12261,14360,241,208,30,4,prompt_only,prefix_mean,1.3869677119112422,-4.85810183595937,6.245069547870612,1.0
12261,14360,241,208,30,8,full,current,-0.4966441233772358,-3.7905639473541854,3.2939198239769496,1.0
12261,14360,241,208,30,8,full,prefix_mean,0.6936590531804596,-3.727708042516022,4.421367095696482,1.0
12261,14360,241,208,30,8,history_mean,current,-0.3357217805843902,-3.172586464169046,2.836864683584656,1.0
12261,14360,241,208,30,8,history_mean,prefix_mean,-2.395398105733662,-3.329313402000577,0.9339152962669148,1.0
12261,14360,241,208,30,8,current_increment,current,-0.1609223427928456,-0.6179774831851401,0.45705514039229456,1.0
12261,14360,241,208,30,8,current_increment,prefix_mean,3.0890571589141214,-0.3983946405154456,3.487451799429567,1.0
12261,14360,241,208,30,8,prompt_only,current,2.004660639707464,-3.634674301929088,5.639334941636552,1.0
12261,14360,241,208,30,8,prompt_only,prefix_mean,2.277842077862001,-4.398224006057671,6.676066083919672,1.0
12345,14375,286,226,45,1,full,current,-4.35741375944622,-4.08461505444554,-0.27279870500067993,0.0
12345,14375,286,226,45,1,full,prefix_mean,-4.35741375944622,-4.08461505444554,-0.27279870500067993,0.0
12345,14375,286,226,45,1,history_mean,current,-2.0550925361562578,-4.018979728741067,1.9638871925848096,1.0
12345,14375,286,226,45,1,history_mean,prefix_mean,-2.0550925361562578,-4.018979728741067,1.9638871925848096,1.0
12345,14375,286,226,45,1,current_increment,current,-2.302321223289962,-0.0656353257044726,-2.2366858975854895,0.0
12345,14375,286,226,45,1,current_increment,prefix_mean,-2.302321223289962,-0.0656353257044726,-2.2366858975854895,0.0
12345,14375,286,226,45,1,prompt_only,current,-4.202609486750072,-4.005914352400631,-0.19669513434944097,0.0
12345,14375,286,226,45,1,prompt_only,prefix_mean,-4.202609486750072,-4.005914352400631,-0.19669513434944097,0.0
12345,14375,286,226,45,2,full,current,-2.5139282548407547,-2.886924086568215,0.3729958317274602,1.0
12345,14375,286,226,45,2,full,prefix_mean,-3.4356710071434873,-3.4857695705068776,0.05009856336339036,1.0
12345,14375,286,226,45,2,history_mean,current,-2.2140957534443486,-3.818391399454299,1.6042956460099504,1.0
12345,14375,286,226,45,2,history_mean,prefix_mean,-2.134594144800303,-3.918685564097683,1.78409141929738,1.0
12345,14375,286,226,45,2,current_increment,current,-0.299832501396406,0.9314673128860842,-1.2312998142824902,0.0
12345,14375,286,226,45,2,current_increment,prefix_mean,-1.301076862343184,0.4329159935908058,-1.7339928559339899,0.0
12345,14375,286,226,45,2,prompt_only,current,-3.678730886646149,-3.817771405631194,0.13904051898504521,1.0
12345,14375,286,226,45,2,prompt_only,prefix_mean,-3.94067018669811,-3.9118428790159125,-0.028827307682197656,0.0
12345,14375,286,226,45,4,full,current,-4.057027108667484,-2.38538659482417,-1.6716405138433137,0.0
12345,14375,286,226,45,4,full,prefix_mean,-3.585029145234103,-3.3131849566796125,-0.27184418855449044,0.0
12345,14375,286,226,45,4,history_mean,current,-2.2929405016713416,-3.5628422788298053,1.2699017771584638,1.0
12345,14375,286,226,45,4,history_mean,prefix_mean,-2.213757203952758,-3.7651350233945866,1.5513778194418286,1.0
12345,14375,286,226,45,4,current_increment,current,-1.764086606996142,1.1774556840056354,-2.9415422910017774,0.0
12345,14375,286,226,45,4,current_increment,prefix_mean,-1.3712719412813446,0.45195006671497384,-1.8232220079963184,0.0
12345,14375,286,226,45,4,prompt_only,current,-3.723634466962372,-3.500781502509306,-0.2228529644530659,0.0
12345,14375,286,226,45,4,prompt_only,prefix_mean,-3.7743292774022232,-4.341005447276823,0.5666761698745995,1.0
12345,14375,286,226,45,8,full,current,-3.385090902446449,-5.822721416689221,2.4376305142427723,1.0
12345,14375,286,226,45,8,full,prefix_mean,-3.426985860106266,-3.9983353135473356,0.5713494534410697,1.0
12345,14375,286,226,45,8,history_mean,current,-3.0649422649271174,-3.845042537469908,0.7801002725427906,1.0
12345,14375,286,226,45,8,history_mean,prefix_mean,-2.4072704951355064,-3.624019164869776,1.2167486697342698,1.0
12345,14375,286,226,45,8,current_increment,current,-0.3201486375193316,-1.9776788792193132,1.6575302416999815,1.0
12345,14375,286,226,45,8,current_increment,prefix_mean,-1.0197153649707598,-0.3743161486775596,-0.6453992162932002,0.0
12345,14375,286,226,45,8,prompt_only,current,-4.340627744305646,-5.179722884206192,0.8390951399005457,1.0
12345,14375,286,226,45,8,prompt_only,prefix_mean,-4.079070437743247,-4.06261171578536,-0.016458721957886446,0.0
12459,14394,50,30,10,1,full,current,-1.8663851588533675,-3.3226843944339217,1.4562992355805542,1.0
12459,14394,50,30,10,1,full,prefix_mean,-1.8663851588533675,-3.3226843944339217,1.4562992355805542,1.0
12459,14394,50,30,10,1,history_mean,current,-3.586233946895328,-4.49193866833888,0.9057047214435516,1.0
12459,14394,50,30,10,1,history_mean,prefix_mean,-3.586233946895328,-4.49193866833888,0.9057047214435516,1.0
12459,14394,50,30,10,1,current_increment,current,1.7198487880419606,1.1692542739049587,0.5505945141370019,1.0
12459,14394,50,30,10,1,current_increment,prefix_mean,1.7198487880419606,1.1692542739049587,0.5505945141370019,1.0
12459,14394,50,30,10,1,prompt_only,current,-5.110992429279799,-5.183228002872501,0.07223557359270227,1.0
12459,14394,50,30,10,1,prompt_only,prefix_mean,-5.110992429279799,-5.183228002872501,0.07223557359270227,1.0
12459,14394,50,30,10,2,full,current,-0.6057430589971087,-4.986726037652957,4.380982978655848,1.0
12459,14394,50,30,10,2,full,prefix_mean,-1.236064108925238,-4.154705216043439,2.918641107118201,1.0
12459,14394,50,30,10,2,history_mean,current,-3.477836322746518,-4.467345052132671,0.9895087293861535,1.0
12459,14394,50,30,10,2,history_mean,prefix_mean,-3.532035134820923,-4.479641860235775,0.9476067254148521,1.0
12459,14394,50,30,10,2,current_increment,current,2.872093263749409,-0.5193809855202858,3.3914742492696948,1.0
12459,14394,50,30,10,2,current_increment,prefix_mean,2.295971025895685,0.3249366441923365,1.9710343817033484,1.0
12459,14394,50,30,10,2,prompt_only,current,-3.7136411859751286,-4.148164919554596,0.43452373357946783,1.0
12459,14394,50,30,10,2,prompt_only,prefix_mean,-4.412316807627464,-4.665696461213549,0.2533796535860846,1.0
12459,14394,50,30,10,4,full,current,-2.771767266126899,-5.150122233740517,2.3783549676136184,1.0
12459,14394,50,30,10,4,full,prefix_mean,-2.142811072548989,-4.616091481098402,2.473280408549413,1.0
12459,14394,50,30,10,4,history_mean,current,-3.0041247544166767,-4.403914501936052,1.3997897475193755,1.0
12459,14394,50,30,10,4,history_mean,prefix_mean,-3.2781416544790165,-4.423156780674303,1.1450151261952861,1.0
12459,14394,50,30,10,4,current_increment,current,0.2323574882897778,-0.7462077318044651,0.978565220094243,1.0
12459,14394,50,30,10,4,current_increment,prefix_mean,1.1353305819300268,-0.19293470042409888,1.3282652823541257,1.0
12459,14394,50,30,10,4,prompt_only,current,-2.448395931553513,-5.314423170961609,2.866027239408096,1.0
12459,14394,50,30,10,4,prompt_only,prefix_mean,-3.5967109931246934,-5.228594524418,1.6318835312933064,1.0
12459,14394,50,30,10,8,full,current,10.032069352565872,-3.1344578290217155,13.166527181587586,1.0
12459,14394,50,30,10,8,full,prefix_mean,1.8794342409359173,-3.894470918073359,5.773905159009276,1.0
12459,14394,50,30,10,8,history_mean,current,-0.5323716295049223,-4.467736432121784,3.9353648026168617,1.0
12459,14394,50,30,10,8,history_mean,prefix_mean,-2.5941530371358263,-4.567573964254422,1.973420927118596,1.0
12459,14394,50,30,10,8,current_increment,current,10.564440982070796,1.3332786031000683,9.231162378970728,1.0
12459,14394,50,30,10,8,current_increment,prefix_mean,4.473587278071744,0.6731030461810632,3.8004842318906804,1.0
12459,14394,50,30,10,8,prompt_only,current,3.4905010362129705,-2.0281694912431387,5.518670527456109,1.0
12459,14394,50,30,10,8,prompt_only,prefix_mean,-1.2659366333271658,-4.2770569805507925,3.0111203472236268,1.0
12459,14394,81,90,4,1,full,current,-1.8744919287572064,-3.8959025956876334,2.021410666930427,1.0
12459,14394,81,90,4,1,full,prefix_mean,-1.8744919287572064,-3.8959025956876334,2.021410666930427,1.0
12459,14394,81,90,4,1,history_mean,current,-3.699567406574573,-1.6168297375721692,-2.082737669002404,0.0
12459,14394,81,90,4,1,history_mean,prefix_mean,-3.699567406574573,-1.6168297375721692,-2.082737669002404,0.0
12459,14394,81,90,4,1,current_increment,current,1.8250754778173668,-2.279072858115465,4.104148335932832,1.0
12459,14394,81,90,4,1,current_increment,prefix_mean,1.8250754778173668,-2.279072858115465,4.104148335932832,1.0
12459,14394,81,90,4,1,prompt_only,current,-1.8973819045678744,-2.665719700258757,0.7683377956908826,1.0
12459,14394,81,90,4,1,prompt_only,prefix_mean,-1.8973819045678744,-2.665719700258757,0.7683377956908826,1.0
12459,14394,81,90,4,2,full,current,2.496712562409217,-2.7441747341845786,5.240887296593796,1.0
12459,14394,81,90,4,2,full,prefix_mean,0.3111103168260053,-3.320038664936106,3.631148981762111,1.0
12459,14394,81,90,4,2,history_mean,current,-3.500353533204611,-1.6715853917935903,-1.8287681414110208,0.0
12459,14394,81,90,4,2,history_mean,prefix_mean,-3.5999604698895924,-1.6442075646828798,-1.9557529052067126,0.0
12459,14394,81,90,4,2,current_increment,current,5.997066095613828,-1.0725893423909882,7.069655438004816,1.0
12459,14394,81,90,4,2,current_increment,prefix_mean,3.9110707867155976,-1.6758311002532267,5.586901886968825,1.0
12459,14394,81,90,4,2,prompt_only,current,-0.2290439706324167,-4.889205633899876,4.660161663267459,1.0
12459,14394,81,90,4,2,prompt_only,prefix_mean,-1.0632129376001456,-3.7774626670793165,2.714249729479171,1.0
12459,14394,81,90,4,4,full,current,-0.159927229477135,-3.9959592646844126,3.8360320352072774,1.0
12459,14394,81,90,4,4,full,prefix_mean,0.2678696356949729,-3.478550050319268,3.746419686014241,1.0
12459,14394,81,90,4,4,history_mean,current,-2.2242509429975854,-2.3360412892492946,0.11179034625170914,1.0
12459,14394,81,90,4,4,history_mean,prefix_mean,-3.0362812001334567,-1.8457525227378455,-1.1905286773956112,0.0
12459,14394,81,90,4,4,current_increment,current,2.06432371352045,-1.659917975435118,3.7242416889555683,1.0
12459,14394,81,90,4,4,current_increment,prefix_mean,3.3041508358284295,-1.632797527581423,4.9369483634098525,1.0
12459,14394,81,90,4,4,prompt_only,current,0.3653419807986606,-2.843567658804175,3.2089096396028354,1.0
12459,14394,81,90,4,4,prompt_only,prefix_mean,-0.09624749276795143,-3.6444952680754454,3.548247775307494,1.0
12471,14396,27,14,11,1,full,current,-3.8871678794244495,-4.394444924986804,0.5072770455623541,1.0
12471,14396,27,14,11,1,full,prefix_mean,-3.8871678794244495,-4.394444924986804,0.5072770455623541,1.0
12471,14396,27,14,11,1,history_mean,current,-4.244397695767165,-4.988597653614272,0.7441999578471075,1.0
12471,14396,27,14,11,1,history_mean,prefix_mean,-4.244397695767165,-4.988597653614272,0.7441999578471075,1.0
12471,14396,27,14,11,1,current_increment,current,0.3572298163427154,0.5941527286274688,-0.23692291228475343,0.0
12471,14396,27,14,11,1,current_increment,prefix_mean,0.3572298163427154,0.5941527286274688,-0.23692291228475343,0.0
12471,14396,27,14,11,1,prompt_only,current,-3.703487372955884,-4.903756229124433,1.2002688561685488,1.0
12471,14396,27,14,11,1,prompt_only,prefix_mean,-3.703487372955884,-4.903756229124433,1.2002688561685488,1.0
12471,14396,27,14,11,2,full,current,-3.0140096006217667,-3.14573056202881,0.13172096140704337,1.0
12471,14396,27,14,11,2,full,prefix_mean,-3.4505887400231083,-3.7700877435078066,0.3194990034846983,1.0
12471,14396,27,14,11,2,history_mean,current,-4.312373039057161,-4.947494867830018,0.6351218287728573,1.0
12471,14396,27,14,11,2,history_mean,prefix_mean,-4.278385367412163,-4.968046260722145,0.6896608933099824,1.0
12471,14396,27,14,11,2,current_increment,current,1.2983634384353944,1.8017643058012085,-0.5034008673658141,0.0
12471,14396,27,14,11,2,current_increment,prefix_mean,0.8277966273890549,1.1979585172143388,-0.37016188982528386,0.0
12471,14396,27,14,11,2,prompt_only,current,-3.2822447173325457,-5.336158917203602,2.0539141998710564,1.0
12471,14396,27,14,11,2,prompt_only,prefix_mean,-3.492866045144215,-5.119957573164017,1.6270915280198022,1.0
12471,14396,27,14,11,4,full,current,-3.928205256338112,-3.2074144465245027,-0.7207908098136091,0.0
12471,14396,27,14,11,4,full,prefix_mean,-3.6770339049627996,-3.5050018117798096,-0.17203209318298995,0.0
12471,14396,27,14,11,4,history_mean,current,-4.074746732888937,-4.58592972695371,0.5111829940647725,1.0
12471,14396,27,14,11,4,history_mean,prefix_mean,-4.2091649701796,-4.8237222824335095,0.6145573122539094,1.0
12471,14396,27,14,11,4,current_increment,current,0.146541476550825,1.3785152804292071,-1.231973803878382,0.0
12471,14396,27,14,11,4,current_increment,prefix_mean,0.5321310652168009,1.3187204706536997,-0.7865894054368988,0.0
12471,14396,27,14,11,4,prompt_only,current,-1.1667390069042176,-5.769727986014453,4.602988979110235,1.0
12471,14396,27,14,11,4,prompt_only,prefix_mean,-3.0500146313666643,-5.644700364210561,2.5946857328438964,1.0
12471,14396,27,14,11,8,full,current,-2.528434084064876,-2.6222183456056323,0.09378426154075648,1.0
12471,14396,27,14,11,8,full,prefix_mean,-2.967445639901066,-3.596492876781254,0.6290472368801878,1.0
12471,14396,27,14,11,8,history_mean,current,-3.748635474360208,-4.038032406450604,0.28939693209039596,1.0
12471,14396,27,14,11,8,history_mean,prefix_mean,-4.117628204822217,-4.564329367818086,0.44670116299586926,1.0
12471,14396,27,14,11,8,current_increment,current,1.2202013902953317,1.415814060844972,-0.19561267054964038,0.0
12471,14396,27,14,11,8,current_increment,prefix_mean,1.1501825649211503,0.9678364910368316,0.18234607388431878,1.0
12471,14396,27,14,11,8,prompt_only,current,-0.6550921458201613,-5.022198746458337,4.367106600638176,1.0
12471,14396,27,14,11,8,prompt_only,prefix_mean,-2.310328963803358,-5.359130515435989,3.0488015516326312,1.0
12471,14396,78,176,13,1,full,current,-1.7847468418202186,-3.292052841898539,1.5073060000783203,1.0
12471,14396,78,176,13,1,full,prefix_mean,-1.7847468418202186,-3.292052841898539,1.5073060000783203,1.0
12471,14396,78,176,13,1,history_mean,current,-3.064355987852053,-3.952748342993175,0.8883923551411219,1.0
12471,14396,78,176,13,1,history_mean,prefix_mean,-3.064355987852053,-3.952748342993175,0.8883923551411219,1.0
12471,14396,78,176,13,1,current_increment,current,1.2796091460318348,0.660695501094636,0.6189136449371988,1.0
12471,14396,78,176,13,1,current_increment,prefix_mean,1.2796091460318348,0.660695501094636,0.6189136449371988,1.0
12471,14396,78,176,13,1,prompt_only,current,0.7961256602016469,-2.69929274500364,3.495418405205287,1.0
