feature,layer,responses,standardized_onset_minus_pre,paired_dz,expected_direction,direction_supported
direct_prompt_std,30,3,-0.3852361539999644,-1.2480748820720948,1,False
direct_prompt_std,31,3,-0.32801443338394165,-2.6639295063732225,1,False
grounding_lower_mean,0,3,0.3277392586072286,0.8090101628785281,-1,False
grounding_lower_mean,1,3,0.22157873709996542,0.2764646091556956,-1,False
grounding_lower_mean,2,3,-0.2765395939350128,-0.2793827576912113,-1,True
grounding_lower_mean,3,3,0.3860791027545929,0.5867877475137095,-1,False
grounding_lower_mean,4,3,0.2652060091495514,1.130593615525113,-1,False
grounding_lower_mean,5,3,-0.15712459882100424,-0.16609890907150415,-1,True
grounding_lower_mean,6,3,0.11320546269416809,0.21240450367536937,-1,False
grounding_lower_mean,7,3,-0.04515926043192545,-0.03359516825388207,-1,True
grounding_lower_mean,8,3,0.4956718285878499,0.3750758759617834,-1,False
grounding_lower_mean,9,3,0.4928269386291504,0.7263515032493596,-1,False
grounding_lower_mean,10,3,0.6686732769012451,1.4045821608125766,-1,False
grounding_lower_mean,11,3,0.245294988155365,0.3005250754954472,-1,False
grounding_lower_mean,12,3,0.2723305995265643,1.4827194337484983,-1,False
grounding_lower_mean,13,3,0.6253275672594706,1.0064707434568465,-1,False
grounding_lower_mean,14,3,0.33612268169720966,1.0644614422546421,-1,False
grounding_lower_mean,15,3,0.21535770098368326,0.8967237664229898,-1,False
grounding_lower_mean,16,3,0.24182057629028955,1.689769641564708,-1,False
grounding_lower_mean,17,3,0.21309608221054077,0.714077993895219,-1,False
grounding_lower_mean,18,3,0.6975107789039612,1.4365406335291022,-1,False
grounding_lower_mean,19,3,0.7314131657282511,5.790061696130333,-1,False
grounding_lower_mean,20,3,0.6431247194608053,2.8481137027996075,-1,False
grounding_lower_mean,21,3,0.47128763794898987,1.7927269646612374,-1,False
grounding_lower_mean,22,3,0.3939409554004669,1.4073572172158362,-1,False
grounding_lower_mean,23,3,0.17359302441279092,0.43905747643985404,-1,False
grounding_lower_mean,24,3,0.2709456533193588,0.672999180508908,-1,False
grounding_lower_mean,25,3,0.19823549191157022,1.0434555847834943,-1,False
grounding_lower_mean,26,3,0.196487158536911,0.895472588609983,-1,False
grounding_lower_mean,27,3,0.06105780601501465,1.0643665000281584,-1,False
grounding_lower_mean,28,3,0.06915073096752167,0.20103951676703774,-1,False
grounding_lower_mean,29,3,-0.0209999680519104,-0.030774046978106633,-1,True
grounding_lower_mean,30,3,0.07847546537717183,0.5744691489786107,-1,False
grounding_lower_mean,31,3,-0.02907538910706838,-0.24470470937227268,-1,True
grounding_lower_std,0,3,-0.20780078570048013,-0.31594075748235184,1,False
grounding_lower_std,1,3,-0.10354663928349812,-0.4290599159267352,1,False
grounding_lower_std,2,3,-0.0865891973177592,-0.0918608101761806,1,False
grounding_lower_std,3,3,-0.29200056195259094,-0.7520097329509244,1,False
grounding_lower_std,4,3,0.35365981856981915,0.5916990913138002,1,True
grounding_lower_std,5,3,0.5116539001464844,0.37321415490544,1,True
grounding_lower_std,6,3,0.12174081802368164,0.1812247428810879,1,True
grounding_lower_std,7,3,0.6136921246846517,1.0468404677205696,1,True
grounding_lower_std,8,3,0.304220716158549,0.806490392951168,1,True
grounding_lower_std,9,3,-0.015431195497512817,-0.02641906276027385,1,False
grounding_lower_std,10,3,-0.5664520064989725,-0.9918911111550331,1,False
grounding_lower_std,11,3,0.04960934321085612,0.16138206863047488,1,True
grounding_lower_std,12,3,-0.11660898725191753,-0.10961215247352683,1,False
grounding_lower_std,13,3,0.6572454969088236,0.6775221979650239,1,True
grounding_lower_std,14,3,0.05832893153031667,0.19910085242073738,1,True
grounding_lower_std,15,3,-0.1029776930809021,-0.31714654064088993,1,False
